Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Quantity,Discount,Profit
CA-2014-127131,24-11-2014,30-11-2014,Standard Class,HR-14830,OFF-ST-10000036,2,0,53.3466
CA-2014-110184,12-07-2014,16-07-2014,Standard Class,BF-11170,OFF-ST-10000107,9,0,44.955
CA-2014-110184,12-07-2014,16-07-2014,Standard Class,BF-11170,TEC-PH-10000439,8,0.2,28.7928
CA-2014-127012,11-08-2014,15-08-2014,Standard Class,GM-14680,FUR-FU-10003691,1,0,5.434
CA-2014-127012,11-08-2014,15-08-2014,Standard Class,GM-14680,OFF-AR-10003903,1,0,10.6522
CA-2014-127012,11-08-2014,15-08-2014,Standard Class,GM-14680,OFF-FA-10004854,2,0,10.7912
CA-2014-168494,12-12-2014,14-12-2014,Second Class,NP-18700,FUR-TA-10004619,6,0.2,95.586
CA-2014-168494,12-12-2014,14-12-2014,Second Class,NP-18700,FUR-TA-10003473,12,0.2,135.4068
CA-2014-168494,12-12-2014,14-12-2014,Second Class,NP-18700,FUR-BO-10004467,3,0.15,11.9988
US-2014-167738,24-12-2014,29-12-2014,Standard Class,JC-16105,OFF-ST-10003306,1,0,41.4294
US-2014-167738,24-12-2014,29-12-2014,Standard Class,JC-16105,FUR-CH-10001146,6,0.2,18.267
CA-2014-163293,08-09-2014,11-09-2014,First Class,KC-16255,TEC-AC-10004209,3,0,12.8583
CA-2014-163293,08-09-2014,11-09-2014,First Class,KC-16255,TEC-AC-10000023,4,0,30.1968
CA-2014-160773,01-07-2014,05-07-2014,Standard Class,LW-16825,TEC-PH-10004586,2,0.2,71.99
CA-2014-160773,01-07-2014,05-07-2014,Standard Class,LW-16825,OFF-BI-10000546,6,0.7,-3.6288
CA-2014-107153,28-09-2014,03-10-2014,Standard Class,GZ-14545,OFF-ST-10001321,3,0,12.4902
US-2014-117058,27-05-2014,30-05-2014,First Class,LE-16810,OFF-BI-10004139,6,0.8,-30.555
CA-2014-122567,16-02-2014,21-02-2014,Standard Class,MN-17935,OFF-BI-10002012,3,0.8,-1.728
CA-2014-122567,16-02-2014,21-02-2014,Standard Class,MN-17935,OFF-AP-10001303,2,0.8,-13.93
CA-2014-121664,06-05-2014,10-05-2014,Standard Class,HP-14815,OFF-BI-10003684,8,0.2,52.776
CA-2014-118339,17-03-2014,24-03-2014,Standard Class,BN-11515,OFF-AP-10001154,2,0,36.5742
CA-2014-118339,17-03-2014,24-03-2014,Standard Class,BN-11515,OFF-PA-10000466,7,0,23.59
CA-2014-118339,17-03-2014,24-03-2014,Standard Class,BN-11515,OFF-AR-10003829,6,0,5.7072
CA-2014-118339,17-03-2014,24-03-2014,Standard Class,BN-11515,OFF-BI-10001758,10,0,25.098
CA-2014-118339,17-03-2014,24-03-2014,Standard Class,BN-11515,OFF-BI-10000136,6,0,17.2224
CA-2014-153976,03-10-2014,08-10-2014,Second Class,BP-11290,FUR-CH-10002880,3,0.3,-70.1043
US-2014-160444,05-07-2014,05-07-2014,Same Day,DC-12850,OFF-ST-10001522,3,0.2,-44.1552
US-2014-160444,05-07-2014,05-07-2014,Same Day,DC-12850,OFF-ST-10000563,11,0.2,-35.178
US-2014-151925,26-09-2014,01-10-2014,Second Class,KT-16465,FUR-CH-10002961,2,0.2,0
US-2014-157021,01-04-2014,06-04-2014,Second Class,KM-16720,OFF-LA-10002312,2,0,14.8
US-2014-157021,01-04-2014,06-04-2014,Second Class,KM-16720,OFF-BI-10000042,4,0.2,5.5536
CA-2014-126361,04-08-2014,09-08-2014,Second Class,VD-21670,OFF-AP-10003590,3,0,305.13
CA-2014-126361,04-08-2014,09-08-2014,Second Class,VD-21670,OFF-PA-10000806,8,0,219.4416
CA-2014-126361,04-08-2014,09-08-2014,Second Class,VD-21670,OFF-AR-10000896,5,0,4.264
CA-2014-126361,04-08-2014,09-08-2014,Second Class,VD-21670,TEC-PH-10002310,5,0.2,34.9965
CA-2014-126361,04-08-2014,09-08-2014,Second Class,VD-21670,OFF-ST-10002289,5,0,7.945
CA-2014-126361,04-08-2014,09-08-2014,Second Class,VD-21670,OFF-BI-10002852,1,0.2,4.7792
US-2014-118486,06-04-2014,08-04-2014,First Class,SD-20485,OFF-SU-10004498,1,0.2,-2.1896
US-2014-118486,06-04-2014,08-04-2014,First Class,SD-20485,FUR-TA-10001039,3,0.4,-36.1116
US-2014-118486,06-04-2014,08-04-2014,First Class,SD-20485,TEC-AC-10004659,2,0.2,21.897
CA-2014-146640,30-06-2014,05-07-2014,Standard Class,HA-14905,OFF-BI-10002867,7,0.2,108.7996
CA-2014-120768,19-12-2014,21-12-2014,Second Class,IM-15070,OFF-BI-10001191,6,0,74.8524
CA-2014-120768,19-12-2014,21-12-2014,Second Class,IM-15070,OFF-SU-10004115,1,0,1.9629
CA-2014-120768,19-12-2014,21-12-2014,Second Class,IM-15070,FUR-CH-10000513,14,0,163.7874
US-2014-112564,23-04-2014,24-04-2014,First Class,TS-21160,OFF-BI-10004876,3,0.7,-1.7514
CA-2014-155271,04-05-2014,04-05-2014,Same Day,AA-10480,FUR-FU-10001473,2,0,9.8856
CA-2014-151708,08-08-2014,14-08-2014,Standard Class,MB-17305,FUR-FU-10001602,4,0.2,-3.0344
CA-2014-151708,08-08-2014,14-08-2014,Standard Class,MB-17305,TEC-AC-10001767,3,0.2,-10.7973
CA-2014-119032,27-11-2014,03-12-2014,Standard Class,MS-17770,OFF-FA-10003021,2,0,1.316
CA-2014-136280,29-11-2014,06-12-2014,Standard Class,Co-12640,OFF-LA-10000452,2,0.2,1.764
CA-2014-123925,17-12-2014,19-12-2014,Second Class,RF-19840,OFF-AR-10002952,3,0,11.214
CA-2014-111059,03-02-2014,06-02-2014,Second Class,TB-21400,OFF-BI-10004593,2,0.2,27.248
CA-2014-111059,03-02-2014,06-02-2014,Second Class,TB-21400,OFF-BI-10002827,3,0.2,4.3134
CA-2014-166884,11-03-2014,16-03-2014,Second Class,CK-12205,FUR-FU-10003981,5,0.2,2.288
CA-2014-166884,11-03-2014,16-03-2014,Second Class,CK-12205,OFF-FA-10001561,6,0.2,1.7004
CA-2014-107181,04-02-2014,08-02-2014,Standard Class,DB-13270,OFF-BI-10004230,3,0.2,29.0136
CA-2014-107181,04-02-2014,08-02-2014,Standard Class,DB-13270,OFF-PA-10000350,4,0,16.0928
CA-2014-150245,31-12-2014,04-01-2015,Second Class,PC-18745,FUR-BO-10002613,7,0.2,196.686
CA-2014-134278,06-07-2014,08-07-2014,First Class,EP-13915,TEC-CO-10001046,1,0.2,174.9975
CA-2014-130274,03-05-2014,05-05-2014,First Class,JS-15940,OFF-LA-10002195,7,0,10.3488
CA-2014-105172,04-04-2014,09-04-2014,Standard Class,PK-18910,OFF-LA-10001641,6,0,9.072
CA-2014-116239,04-03-2014,04-03-2014,Same Day,CL-12565,OFF-ST-10001370,5,0,17.745
US-2014-157385,23-11-2014,25-11-2014,First Class,SC-20095,FUR-CH-10000863,5,0.2,-67.941
US-2014-157385,23-11-2014,25-11-2014,First Class,SC-20095,OFF-EN-10003160,3,0,10.4832
US-2014-157385,23-11-2014,25-11-2014,First Class,SC-20095,TEC-AC-10003280,1,0,6.2979
US-2014-157385,23-11-2014,25-11-2014,First Class,SC-20095,FUR-CH-10000595,2,0.2,23.84
CA-2014-101602,15-12-2014,18-12-2014,First Class,MC-18100,TEC-PH-10000169,3,0.2,-9.153
CA-2014-101602,15-12-2014,18-12-2014,First Class,MC-18100,FUR-CH-10004675,5,0.3,-21.808
CA-2014-117317,19-10-2014,19-10-2014,Same Day,JF-15490,OFF-PA-10004519,3,0,6.5856
CA-2014-156349,26-05-2014,30-05-2014,Standard Class,ML-17395,FUR-BO-10000362,2,0.15,27.3568
CA-2014-156349,26-05-2014,30-05-2014,Standard Class,ML-17395,TEC-PH-10000441,2,0.2,20.1584
CA-2014-156349,26-05-2014,30-05-2014,Standard Class,ML-17395,TEC-PH-10002726,2,0.2,31.494
CA-2014-168984,26-11-2014,02-12-2014,Standard Class,NW-18400,OFF-PA-10001166,3,0.2,5.4432
CA-2014-168984,26-11-2014,02-12-2014,Standard Class,NW-18400,OFF-ST-10001097,5,0.2,-167.27
CA-2014-168984,26-11-2014,02-12-2014,Standard Class,NW-18400,TEC-PH-10000038,4,0.2,-87.6672
US-2014-134712,29-11-2014,04-12-2014,Standard Class,BS-11380,OFF-FA-10003112,2,0.2,3.945
CA-2014-135699,29-08-2014,29-08-2014,Same Day,HH-15010,OFF-PA-10004475,2,0,53.8608
CA-2014-135699,29-08-2014,29-08-2014,Same Day,HH-15010,OFF-PA-10003001,2,0,6.4128
CA-2014-127159,12-05-2014,15-05-2014,First Class,HL-15040,FUR-FU-10000010,7,0,10.7849
CA-2014-122882,07-09-2014,13-09-2014,Standard Class,SB-20290,OFF-ST-10002344,1,0.2,-14.5764
CA-2014-122882,07-09-2014,13-09-2014,Standard Class,SB-20290,TEC-PH-10003589,3,0.4,4.3176
CA-2014-122882,07-09-2014,13-09-2014,Standard Class,SB-20290,FUR-FU-10000758,2,0.2,8.4736
CA-2014-122882,07-09-2014,13-09-2014,Standard Class,SB-20290,TEC-MA-10004679,4,0.7,-559.356
CA-2014-142839,16-08-2014,20-08-2014,Standard Class,TS-21610,FUR-TA-10001539,6,0.4,-227.4912
CA-2014-135657,03-06-2014,07-06-2014,Second Class,SC-20725,FUR-TA-10004086,6,0,113.4936
CA-2014-139857,02-02-2014,06-02-2014,Standard Class,CD-12790,OFF-FA-10001843,5,0,5.8045
CA-2014-125136,28-09-2014,03-10-2014,Standard Class,KD-16495,OFF-PA-10001457,8,0.2,31.2832
CA-2014-125136,28-09-2014,03-10-2014,Standard Class,KD-16495,OFF-PA-10001804,2,0.2,3.7408
CA-2014-110527,09-08-2014,16-08-2014,Standard Class,ED-13885,OFF-LA-10000262,8,0,9.6048
CA-2014-133270,06-06-2014,09-06-2014,First Class,BM-11785,OFF-AR-10002656,2,0,4.9432
US-2014-157406,25-04-2014,29-04-2014,Standard Class,DA-13450,OFF-PA-10003543,2,0.2,3.6288
US-2014-157406,25-04-2014,29-04-2014,Standard Class,DA-13450,OFF-AR-10002221,3,0.2,0.546
CA-2014-139017,11-05-2014,17-05-2014,Standard Class,RM-19375,TEC-AC-10001013,2,0.2,7.6154
CA-2014-141817,05-01-2014,12-01-2014,Standard Class,MB-18085,OFF-AR-10003478,3,0.2,4.884
US-2014-158057,22-03-2014,26-03-2014,Standard Class,CC-12685,OFF-BI-10004410,4,0.7,-5.8604
US-2014-158057,22-03-2014,26-03-2014,Standard Class,CC-12685,OFF-BI-10002735,5,0.7,-39.4565
CA-2014-118976,28-04-2014,03-05-2014,Standard Class,MY-18295,OFF-BI-10001628,2,0,9.387
CA-2014-118976,28-04-2014,03-05-2014,Standard Class,MY-18295,OFF-ST-10000877,9,0,129.3786
CA-2014-118976,28-04-2014,03-05-2014,Standard Class,MY-18295,OFF-AR-10004752,2,0,1.4952
CA-2014-118976,28-04-2014,03-05-2014,Standard Class,MY-18295,OFF-LA-10000452,1,0,1.512
CA-2014-102008,30-09-2014,04-10-2014,Standard Class,RA-19915,OFF-PA-10004092,1,0,24.47
CA-2014-120474,01-12-2014,03-12-2014,First Class,RP-19390,FUR-CH-10001854,8,0,673.8816
CA-2014-120474,01-12-2014,03-12-2014,First Class,RP-19390,OFF-AR-10000475,4,0,12.5928
CA-2014-104773,08-12-2014,13-12-2014,Standard Class,TB-21175,OFF-ST-10000777,2,0.2,6.0416
CA-2014-132612,09-06-2014,11-06-2014,Second Class,FO-14305,FUR-TA-10004534,7,0,245.021
US-2014-130379,25-05-2014,29-05-2014,Standard Class,JL-15235,OFF-AP-10001394,2,0.8,-166.32
US-2014-130379,25-05-2014,29-05-2014,Standard Class,JL-15235,FUR-FU-10002553,2,0.6,-24.189
CA-2014-103373,18-05-2014,24-05-2014,Standard Class,BS-11755,TEC-PH-10002885,2,0.4,-168.9558
CA-2014-141278,21-06-2014,24-06-2014,First Class,RM-19375,OFF-AR-10003056,5,0,6.206
CA-2014-117345,01-08-2014,05-08-2014,Standard Class,BF-10975,OFF-LA-10000240,3,0.2,5.9211
CA-2014-117345,01-08-2014,05-08-2014,Standard Class,BF-10975,FUR-FU-10000629,4,0.2,12.1352
CA-2014-117345,01-08-2014,05-08-2014,Standard Class,BF-10975,OFF-AP-10001005,1,0.2,10.2245
CA-2014-117345,01-08-2014,05-08-2014,Standard Class,BF-10975,OFF-PA-10002377,2,0.2,29.364
CA-2014-114643,13-06-2014,17-06-2014,Standard Class,FM-14215,OFF-AR-10003631,3,0,4.7916
CA-2014-151078,12-11-2014,12-11-2014,Same Day,RF-19840,OFF-ST-10001328,4,0.2,4.9632
CA-2014-116932,21-07-2014,25-07-2014,Standard Class,ME-18010,OFF-AR-10002067,5,0,25.792
CA-2014-116932,21-07-2014,25-07-2014,Standard Class,ME-18010,FUR-CH-10001215,2,0.2,50.098
CA-2014-116932,21-07-2014,25-07-2014,Standard Class,ME-18010,FUR-TA-10004175,1,0.2,27.2848
CA-2014-147914,04-06-2014,09-06-2014,Standard Class,MP-17470,OFF-PA-10001685,2,0.2,5.8812
CA-2014-140165,13-05-2014,15-05-2014,First Class,EH-14005,OFF-FA-10002815,2,0.2,2.3976
CA-2014-140165,13-05-2014,15-05-2014,First Class,EH-14005,OFF-BI-10004519,8,0.7,-331.96
CA-2014-142587,21-10-2014,22-10-2014,First Class,TB-21520,OFF-AP-10004708,4,0.2,13.7016
CA-2014-142587,21-10-2014,22-10-2014,First Class,TB-21520,FUR-TA-10000617,3,0.4,-122.877
CA-2014-157623,14-03-2014,18-03-2014,Standard Class,DK-13225,OFF-PA-10001204,2,0,4.752
CA-2014-157623,14-03-2014,18-03-2014,Standard Class,DK-13225,OFF-AR-10003723,1,0,1.2506
CA-2014-169775,29-08-2014,02-09-2014,Second Class,RA-19945,OFF-EN-10001749,2,0.2,10.8054
CA-2014-169775,29-08-2014,02-09-2014,Second Class,RA-19945,OFF-BI-10004390,4,0.7,-336.784
CA-2014-169775,29-08-2014,02-09-2014,Second Class,RA-19945,FUR-TA-10001857,3,0.45,-110.7645
CA-2014-103366,15-01-2014,17-01-2014,First Class,EH-13990,TEC-AC-10003628,5,0,65.978
CA-2014-148950,14-12-2014,19-12-2014,Standard Class,JD-16015,OFF-BI-10001249,4,0.8,-8.6768
CA-2014-148950,14-12-2014,19-12-2014,Standard Class,JD-16015,OFF-FA-10003059,2,0.2,0.4706
CA-2014-148950,14-12-2014,19-12-2014,Standard Class,JD-16015,TEC-AC-10002718,3,0.2,-2.1885
CA-2014-110408,18-10-2014,20-10-2014,Second Class,AS-10225,OFF-ST-10001522,3,0,11.0388
CA-2014-110408,18-10-2014,20-10-2014,Second Class,AS-10225,TEC-PH-10002352,5,0,362.687
CA-2014-110408,18-10-2014,20-10-2014,Second Class,AS-10225,FUR-CH-10003774,6,0,70.9644
CA-2014-122749,03-12-2014,09-12-2014,Standard Class,NG-18430,TEC-PH-10003811,4,0,134.3888
CA-2014-164721,25-11-2014,27-11-2014,Second Class,LW-16825,OFF-AP-10000240,6,0,93.0552
CA-2014-164721,25-11-2014,27-11-2014,Second Class,LW-16825,FUR-FU-10001940,3,0,10.5072
CA-2014-164721,25-11-2014,27-11-2014,Second Class,LW-16825,OFF-PA-10000575,4,0,12.3096
CA-2014-131905,06-02-2014,09-02-2014,First Class,ND-18460,OFF-LA-10002787,4,0,7.2
CA-2014-131905,06-02-2014,09-02-2014,First Class,ND-18460,TEC-PH-10003645,1,0,42.0186
CA-2014-131905,06-02-2014,09-02-2014,First Class,ND-18460,TEC-PH-10001615,5,0,42.0355
CA-2014-111150,31-12-2014,04-01-2015,Standard Class,RW-19630,OFF-AR-10000034,7,0,11.5752
CA-2014-111150,31-12-2014,04-01-2015,Standard Class,RW-19630,TEC-AC-10000290,7,0,16.1602
CA-2014-116407,15-11-2014,21-11-2014,Standard Class,JF-15190,OFF-AR-10001315,3,0.2,0.4752
CA-2014-116407,15-11-2014,21-11-2014,Standard Class,JF-15190,OFF-AP-10002118,2,0.2,29.1424
CA-2014-116407,15-11-2014,21-11-2014,Standard Class,JF-15190,OFF-PA-10002137,4,0.2,7.78
CA-2014-129168,17-08-2014,23-08-2014,Standard Class,KB-16585,OFF-PA-10001639,3,0.2,5.4432
CA-2014-106439,31-10-2014,04-11-2014,Standard Class,GG-14650,OFF-FA-10002975,3,0,5.2164
CA-2014-106439,31-10-2014,04-11-2014,Standard Class,GG-14650,OFF-ST-10003996,5,0,20.878
CA-2014-106439,31-10-2014,04-11-2014,Standard Class,GG-14650,OFF-BI-10002571,2,0.2,5.3892
CA-2014-106439,31-10-2014,04-11-2014,Standard Class,GG-14650,OFF-PA-10000477,13,0,30.4278
CA-2014-106439,31-10-2014,04-11-2014,Standard Class,GG-14650,OFF-BI-10004209,3,0.2,6.03
CA-2014-106439,31-10-2014,04-11-2014,Standard Class,GG-14650,OFF-ST-10001963,4,0,12.1692
CA-2014-106439,31-10-2014,04-11-2014,Standard Class,GG-14650,FUR-CH-10003833,3,0.2,-9.147
CA-2014-106439,31-10-2014,04-11-2014,Standard Class,GG-14650,TEC-AC-10004568,9,0,47.8629
CA-2014-106439,31-10-2014,04-11-2014,Standard Class,GG-14650,OFF-AR-10001419,3,0,3.717
CA-2014-131051,01-12-2014,05-12-2014,Standard Class,TR-21325,FUR-FU-10001861,3,0,28.518
CA-2014-110352,23-11-2014,29-11-2014,Standard Class,ED-13885,OFF-LA-10003923,2,0.2,8.88
CA-2014-145926,17-11-2014,21-11-2014,Standard Class,MP-17470,FUR-CH-10004289,5,0,81.583
US-2014-140116,10-03-2014,17-03-2014,Standard Class,KT-16480,OFF-ST-10000078,3,0.2,-15.9102
US-2014-140116,10-03-2014,17-03-2014,Standard Class,KT-16480,OFF-AR-10001044,4,0.2,9.3564
CA-2014-123295,18-07-2014,18-07-2014,Same Day,AH-10120,FUR-CH-10002372,4,0.2,-25.9136
US-2014-167633,30-09-2014,05-10-2014,Standard Class,BW-11200,OFF-PA-10004888,3,0.2,5.4432
US-2014-152723,26-09-2014,26-09-2014,Same Day,HG-14965,OFF-BI-10003460,1,0.8,-1.4016
CA-2014-126032,23-06-2014,28-06-2014,Standard Class,BS-11665,TEC-AC-10000158,3,0.2,1.0797
US-2014-114188,20-05-2014,22-05-2014,Second Class,RF-19345,OFF-AP-10000124,4,0,9.3184
US-2014-114188,20-05-2014,22-05-2014,Second Class,RF-19345,OFF-AR-10004511,9,0,11.9412
US-2014-114188,20-05-2014,22-05-2014,Second Class,RF-19345,FUR-FU-10000076,7,0,60.1398
CA-2014-159520,06-06-2014,11-06-2014,Standard Class,GT-14635,OFF-BI-10003982,9,0.2,50.4711
CA-2014-159520,06-06-2014,11-06-2014,Standard Class,GT-14635,OFF-SU-10001664,2,0,4.4564
CA-2014-159520,06-06-2014,11-06-2014,Standard Class,GT-14635,FUR-TA-10003238,3,0.4,-347.1174
CA-2014-141607,12-12-2014,17-12-2014,Standard Class,WB-21850,FUR-FU-10003975,1,0,4.331
CA-2014-167360,24-11-2014,29-11-2014,Second Class,RB-19435,TEC-AC-10001772,7,0,43.5981
CA-2014-124646,22-06-2014,24-06-2014,First Class,DV-13465,OFF-ST-10001097,3,0,0
CA-2014-124646,22-06-2014,24-06-2014,First Class,DV-13465,OFF-ST-10001469,3,0,9.7164
CA-2014-152296,01-08-2014,03-08-2014,First Class,IL-15100,OFF-BI-10004506,3,0.2,6.9132
CA-2014-163013,28-11-2014,04-12-2014,Standard Class,BF-11080,OFF-AR-10001954,3,0,3.9609
US-2014-165659,01-06-2014,06-06-2014,Standard Class,LT-17110,FUR-FU-10001935,6,0,9.102
US-2014-165659,01-06-2014,06-06-2014,Standard Class,LT-17110,TEC-PH-10002563,7,0,229.3018
US-2014-103905,14-07-2014,20-07-2014,Standard Class,AW-10930,OFF-BI-10001098,7,0.8,-46.3946
US-2014-103905,14-07-2014,20-07-2014,Standard Class,AW-10930,TEC-PH-10001552,4,0.2,3.8272
CA-2014-125556,14-11-2014,16-11-2014,Second Class,ML-17410,TEC-PH-10001079,7,0,233.2204
CA-2014-125556,14-11-2014,16-11-2014,Second Class,ML-17410,OFF-BI-10003460,10,0,21.024
CA-2014-151953,20-09-2014,25-09-2014,Standard Class,DB-13555,OFF-AR-10003469,2,0.2,0.9856
CA-2014-128055,31-03-2014,05-04-2014,Standard Class,AA-10315,OFF-BI-10004390,2,0.2,252.588
CA-2014-128055,31-03-2014,05-04-2014,Standard Class,AA-10315,OFF-AP-10002765,2,0,14.8344
CA-2014-157882,03-10-2014,08-10-2014,Second Class,AR-10405,FUR-TA-10001866,1,0.2,3.5858
CA-2014-157882,03-10-2014,08-10-2014,Second Class,AR-10405,FUR-CH-10002774,3,0.2,13.7646
CA-2014-104283,27-06-2014,01-07-2014,Standard Class,LM-17065,OFF-ST-10004337,5,0,0
CA-2014-104283,27-06-2014,01-07-2014,Standard Class,LM-17065,FUR-TA-10001039,1,0,22.3548
CA-2014-104283,27-06-2014,01-07-2014,Standard Class,LM-17065,TEC-AC-10000109,4,0,53.7504
CA-2014-162362,14-11-2014,18-11-2014,Standard Class,JL-15505,OFF-BI-10000756,3,0,6.36
CA-2014-162362,14-11-2014,18-11-2014,Standard Class,JL-15505,OFF-BI-10000546,4,0,5.6448
CA-2014-140886,30-09-2014,04-10-2014,Standard Class,KW-16570,OFF-AP-10000696,6,0.2,11.2476
CA-2014-110639,23-08-2014,23-08-2014,Same Day,RH-19495,OFF-PA-10003936,4,0,12.4416
CA-2014-110639,23-08-2014,23-08-2014,Same Day,RH-19495,OFF-PA-10004530,4,0,22.5008
CA-2014-121727,19-08-2014,24-08-2014,Standard Class,JK-15625,OFF-AR-10004930,2,0.2,1.742
US-2014-143231,31-12-2014,03-01-2015,First Class,GM-14455,FUR-FU-10002501,5,0,23.384
US-2014-143231,31-12-2014,03-01-2015,First Class,GM-14455,TEC-AC-10000358,3,0,27.3528
US-2014-155894,26-07-2014,30-07-2014,Second Class,CL-11890,OFF-ST-10004804,3,0.2,-29.3436
US-2014-148838,17-03-2014,21-03-2014,Standard Class,CP-12340,FUR-TA-10003473,7,0.4,-447.5947
US-2014-148838,17-03-2014,21-03-2014,Standard Class,CP-12340,FUR-TA-10001950,4,0.4,-553.6476
US-2014-148838,17-03-2014,21-03-2014,Standard Class,CP-12340,FUR-TA-10004175,3,0.4,-122.7816
US-2014-148838,17-03-2014,21-03-2014,Standard Class,CP-12340,OFF-PA-10002960,7,0,16.3842
US-2014-148838,17-03-2014,21-03-2014,Standard Class,CP-12340,OFF-PA-10000919,4,0,75.9696
CA-2014-102295,24-11-2014,26-11-2014,Second Class,EH-13990,FUR-CH-10001714,1,0.2,-18.1068
US-2014-164616,19-08-2014,21-08-2014,Second Class,MS-17770,OFF-BI-10001718,4,0.7,-58.8616
US-2014-164616,19-08-2014,21-08-2014,Second Class,MS-17770,OFF-SU-10004768,2,0.2,1.148
CA-2014-162684,01-08-2014,06-08-2014,Standard Class,AS-10630,OFF-FA-10000992,2,0.2,1.917
CA-2014-151295,12-11-2014,16-11-2014,Standard Class,JA-15970,OFF-PA-10001947,2,0,5.8604
CA-2014-151295,12-11-2014,16-11-2014,Standard Class,JA-15970,FUR-TA-10002356,3,0.2,31.4532
CA-2014-148586,25-03-2014,01-04-2014,Standard Class,AZ-10750,FUR-CH-10002439,7,0.1,65.2064
CA-2014-164210,18-11-2014,20-11-2014,Second Class,PW-19240,FUR-TA-10000849,2,0.5,-99.2664
CA-2014-164210,18-11-2014,20-11-2014,Second Class,PW-19240,OFF-PA-10002259,4,0.2,12.5328
CA-2014-145212,13-09-2014,19-09-2014,Standard Class,DC-12850,OFF-AR-10002833,3,0,1.4742
CA-2014-113579,13-12-2014,15-12-2014,Second Class,KD-16345,OFF-PA-10001457,6,0,41.5104
CA-2014-144624,19-11-2014,23-11-2014,Standard Class,JM-15865,TEC-PH-10002885,7,0,1228.1787
CA-2014-136644,16-06-2014,22-06-2014,Standard Class,SC-20575,FUR-CH-10000225,8,0,32.392
CA-2014-143917,25-07-2014,27-07-2014,Second Class,KL-16645,OFF-ST-10001228,4,0,15.0416
CA-2014-143917,25-07-2014,27-07-2014,Second Class,KL-16645,OFF-SU-10000151,5,0,327.506
CA-2014-143917,25-07-2014,27-07-2014,Second Class,KL-16645,FUR-FU-10004351,8,0,34.2848
CA-2014-106572,05-09-2014,10-09-2014,Standard Class,NP-18700,OFF-ST-10000585,2,0.2,19.824
CA-2014-128888,15-11-2014,22-11-2014,Standard Class,PB-19105,OFF-EN-10003001,9,0.2,204.0714
CA-2014-108707,24-10-2014,29-10-2014,Standard Class,DB-12910,OFF-PA-10000788,2,0.2,3.6288
CA-2014-111500,17-08-2014,21-08-2014,Standard Class,DJ-13510,OFF-PA-10000595,5,0,52.532
CA-2014-111500,17-08-2014,21-08-2014,Standard Class,DJ-13510,OFF-BI-10000829,4,0,8.2616
CA-2014-111500,17-08-2014,21-08-2014,Standard Class,DJ-13510,OFF-FA-10002676,7,0,4.5612
CA-2014-111500,17-08-2014,21-08-2014,Standard Class,DJ-13510,TEC-AC-10000844,4,0,122.3856
CA-2014-164385,26-09-2014,01-10-2014,Second Class,NB-18580,OFF-AP-10002191,3,0.2,14.3952
CA-2014-129091,22-11-2014,27-11-2014,Standard Class,RA-19885,OFF-EN-10004955,3,0,7.9527
CA-2014-129091,22-11-2014,27-11-2014,Standard Class,RA-19885,OFF-BI-10001071,5,0,156.751
CA-2014-129091,22-11-2014,27-11-2014,Standard Class,RA-19885,OFF-EN-10001990,2,0,5.3392
CA-2014-129091,22-11-2014,27-11-2014,Standard Class,RA-19885,OFF-AP-10002734,3,0,290.3016
US-2014-155502,26-01-2014,31-01-2014,Standard Class,SD-20485,FUR-FU-10004587,3,0,30.7818
US-2014-155502,26-01-2014,31-01-2014,Standard Class,SD-20485,OFF-ST-10004337,8,0,0
US-2014-155502,26-01-2014,31-01-2014,Standard Class,SD-20485,OFF-PA-10003072,3,0,9.3312
US-2014-155502,26-01-2014,31-01-2014,Standard Class,SD-20485,OFF-PA-10000380,2,0,8.34
US-2014-155502,26-01-2014,31-01-2014,Standard Class,SD-20485,TEC-PH-10004833,13,0,0
US-2014-155502,26-01-2014,31-01-2014,Standard Class,SD-20485,FUR-FU-10001847,3,0,4.4712
US-2014-155502,26-01-2014,31-01-2014,Standard Class,SD-20485,TEC-PH-10002103,2,0,52.6344
CA-2014-112718,16-12-2014,21-12-2014,Standard Class,KN-16450,OFF-BI-10000591,1,0.7,-0.8558
CA-2014-127446,25-11-2014,30-11-2014,Standard Class,MC-17590,TEC-AC-10001635,3,0.2,0
CA-2014-127446,25-11-2014,30-11-2014,Standard Class,MC-17590,OFF-LA-10001317,1,0.2,0.882
CA-2014-127446,25-11-2014,30-11-2014,Standard Class,MC-17590,FUR-TA-10000577,5,0.3,-121.8735
CA-2014-127446,25-11-2014,30-11-2014,Standard Class,MC-17590,OFF-LA-10000248,2,0.2,1.9926
CA-2014-127446,25-11-2014,30-11-2014,Standard Class,MC-17590,OFF-PA-10000955,3,0.2,5.1012
CA-2014-127446,25-11-2014,30-11-2014,Standard Class,MC-17590,FUR-FU-10000221,3,0.6,-3.9624
CA-2014-147298,26-04-2014,03-05-2014,Standard Class,AG-10300,FUR-CH-10004886,3,0.2,23.028
CA-2014-147298,26-04-2014,03-05-2014,Standard Class,AG-10300,OFF-BI-10001525,6,0.2,5.715
CA-2014-164861,03-12-2014,06-12-2014,Second Class,MC-17635,OFF-PA-10001972,4,0,12.4416
CA-2014-131002,07-09-2014,12-09-2014,Second Class,TB-21400,FUR-FU-10004270,3,0,23.6529
CA-2014-131002,07-09-2014,12-09-2014,Second Class,TB-21400,OFF-BI-10000948,3,0,20.1207
